AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
72.31,73.66,107.19,85.59,23.92,122.22,61.59,55.27,159.49,73.58,184.98,22.91,87.56,52.86,38.52,96.45,116.74,47.74,31.66,32.7,28.3,78.16,82.19,74.25,104.48,44.64,45.91,50.22,73.51,88.04,
70.66,74.6,108.17,86.61,24.16,123.01,62.83,56.94,165.14,74.6,186.6,22.99,88.53,53.67,38.63,96.89,117.59,47.98,32.39,33.41,28.45,77.95,82.54,74.63,106.26,46.15,46.47,50.67,73.96,87.82,
66.82,75.18,109.23,87.13,24.38,123.92,63.94,56.75,165.06,75.04,190.7,22.81,89.23,53.26,38.78,97.46,118.71,48.14,32.74,33.8,28.67,78.27,83.73,75.18,107.83,46.58,46.52,50.75,74.05,88.84,
67.53,75.29,109.8,86.84,24.29,123.89,65.49,55.34,163.35,75.4,190.73,22.63,89.01,52.24,38.44,97.18,118.2,47.85,32.69,34.04,28.31,78.26,83.12,74.74,107.83,46.27,47.35,53.29,73.91,87.98,
66.41,75.3,111.33,87.01,24.32,124.14,66.69,56.78,164,75.11,192.17,23.44,88.57,52.59,38.69,97.35,118.6,47.79,33.03,33.96,28.51,79.05,83.56,74.48,108.39,47.25,47.76,53.46,74.36,88.4,
64.3,75.6,115.67,87.18,24.38,124.08,66.94,56.68,167.03,75.54,193.15,23.39,89.03,53.14,38.86,97.71,119.23,48.19,32.8,34.1,28.71,80.16,84.57,75.12,109.7,47.35,48.3,54.78,74.78,88.67,
65.05,76.92,117.11,87.07,24.37,124.34,66.98,56.55,167.42,75.8,192.16,23.74,89.06,53.09,38.79,97.92,119.93,48.01,32.93,34.16,28.64,79.83,84.87,74.31,110.39,47.9,48.57,54.92,75.15,88.94,
66.38,77.64,118.4,87.84,24.8,125.82,67.11,58.19,168.06,77.37,194.42,23.9,89.91,53.41,39.59,98.7,121.29,48.4,33.32,34.74,29.04,80.29,85.91,73.04,111.01,48.41,48.72,55.63,76.42,89.58,
67.47,77.57,119.04,87.75,24.62,125.44,65.72,57.83,167.78,78.51,193.39,23.92,90.07,52.75,39.31,97.92,121.57,48.26,33.64,34.75,28.84,80.12,86.9,70.84,112,48.68,48.51,55.99,76.21,89.28,
66.77,77.32,116.63,84.75,24.51,124.92,65.01,56.54,169.75,77,190.02,23.77,89.68,52.8,39.4,96.9,120.01,48.01,32.79,34.69,28.97,79.39,86.06,70.57,109.58,49.71,47.78,55.52,75.83,88.66,
70.09,76.44,117.51,85.03,24.28,125.52,64.75,55.88,165.25,75.91,190.99,23.62,89.09,51.46,38.63,97.28,121.11,47.68,32.74,34.49,28.8,79.28,86.38,71.82,109.42,49.06,47.98,56.23,76.42,87.75,
69.87,76.07,119,85.11,24.14,124.49,64.32,55.7,162.97,76.04,189.97,23.71,88.22,50.32,38.53,97.78,120.8,47.53,32.46,34.72,28.71,78.62,85.87,72.32,110,48.34,47.27,55.39,75.75,87.36,
68.79,75.99,118.51,84.5,24.43,124.07,64.45,56.76,162.31,75.52,189.47,23.7,87.08,51.7,38.33,97.62,120.2,47.67,32.51,34.46,28.49,77.72,85.98,71.98,109.26,47.89,46.95,54.85,74.65,87.14,
69.46,76.32,119.38,84.2,23.77,123.49,65.24,56.95,162.29,76.07,190.22,23.41,87.07,51.89,38.74,98.19,120.66,47.68,32.77,35.17,28.52,78.05,85.83,72.16,109.66,48.39,47.67,54.73,74.62,87.07,
68.96,75.89,118.74,83.8,23.33,122.64,65.19,55.57,159.85,75.96,186.92,22.98,86.73,52.24,38.4,97.12,120.22,47.79,33.27,36.82,28.88,77.21,85.41,71.99,109.36,48.26,47,54.51,74.36,86.9,
68.11,75.52,117.5,83.4,23.43,121.5,64.49,54.69,158.21,75.85,185.18,22.92,86.69,51.69,37.88,96.21,119.41,47.61,33.28,36.32,28.73,75.59,84.77,71.61,107.82,47.78,46.68,53.8,73.96,86.04,
69.71,75.93,117.75,83.76,23.24,121.32,64.83,54.56,159,76.26,186.38,22.83,87.47,51.96,37.95,96.13,119.62,48.74,33.58,36.21,28.89,76.16,84.66,72.58,107.38,48.31,46.99,56.24,73.59,86,
69.94,74.58,117.84,84.07,23.32,120.83,64.88,55.11,158.67,76.32,184.96,22.89,87.29,52.09,37.43,95.28,119.2,48.37,33.92,35.95,29.01,75.93,84.48,72.57,104.98,47.96,46.79,56.53,73.72,86.08,
69.06,74.02,115.24,83.97,23.01,118.25,64.02,55.21,156.85,75.88,183.86,22.6,86.58,51.94,37.16,94.67,118.55,48.36,33.86,35.82,28.77,75.84,84.06,72.52,103.69,47.16,47.01,55.96,73.16,85.5,
69,74.31,117.2,84.2,23.02,118.13,65.3,56.95,156.55,75.78,184.1,22.81,87.31,52.67,37.2,94.7,119.4,48.23,33.88,36.07,29,76.02,84.68,72.99,104.27,47.62,47.1,55.79,72.8,86.32,
69.68,72.94,116.69,83.53,22.89,117.87,64.59,56.04,154.25,75.13,182.01,22.83,86.59,51.83,37.05,94.36,118.69,47.89,33.3,35.67,28.62,75.65,84.09,72.17,104.03,46.58,47.29,55.19,71.87,85.9,
68.71,72.22,115.44,82.85,22.64,116.73,64,54.86,153.05,74.27,178.72,22.48,85.61,50.87,37.28,93.94,117.16,47.75,33.01,35.14,28.24,76.33,82.99,71.48,102.76,45.63,46.05,54.86,72.9,85.51,
69.51,72.22,114.47,83.52,22.5,116.13,63.59,55.43,154.44,74.14,181.32,22.59,85.96,50.75,37.08,93.27,117.57,47.27,33.07,35.45,28.29,76.95,82.35,71.38,102.84,45.96,46.2,55.01,73,85.16,
69.95,74.66,118.9,84.73,23.01,116.38,65.58,57.53,158.01,75.51,184.77,23.1,87.78,52.52,37.78,94.44,119.34,47.49,33.76,36.72,28.77,77.89,84.17,73.98,105.92,47.26,46.86,56,74.79,86.04,
70.4,75.4,117.98,85.61,23.28,117.67,66.21,58.49,160,76.32,186.16,23.26,89.45,52.51,37.77,94.74,120.72,47.29,34.13,36.73,28.72,78.48,84.66,74.27,107.01,48.05,47.09,55.96,74.82,86.95,
70.86,76.07,119.46,86.24,23.34,118.58,66.83,58.13,159.46,76.35,186.97,23.45,89.8,52.71,37.91,94.72,121.4,46.75,34.45,37.03,29.35,78.74,85.2,74.72,106.9,48.36,46.81,56.7,74.68,87.6,
71.24,75.25,118.18,85.75,23.18,118.15,66.44,57.58,157.63,75.18,184.66,23.39,89.93,52.31,37.66,93.8,119.82,46.57,34.49,36.85,29.16,77.6,84.48,73.87,105.8,47.84,46.32,56.3,74.37,86.79,
71.59,76.32,120.34,86.27,23,119.16,66.35,58.57,162.25,74.94,186.73,23.7,91.11,54,38,95.22,120.94,47.17,34.64,37.26,29.8,78.34,86.08,75.19,106.43,48.91,47.25,57.59,75.6,87.31,
72.07,80.23,122.29,85.85,22.78,119.52,66.42,58.94,158.32,75.74,174.83,23.92,91.97,54.21,38.55,95.47,122.62,47.11,34.92,37.27,30.26,79.42,86.02,71.37,108.02,49.57,48.9,58.76,75.78,87.48,
72.7,80.52,122.52,87.34,22.96,119.65,67.15,58.83,158.69,74.69,173.78,23.88,91.63,54.3,38.78,95.2,122.84,46.61,34.96,37.97,30.51,79.41,86.58,68.76,107.74,50.11,50.01,58.59,75.71,87.55,
74.48,80.4,121.47,87.7,22.93,119.82,67.61,58.9,159.77,74.62,172.86,24.14,91.2,54.27,38.82,94.59,123.25,46.51,34.99,38.05,30.4,78.97,86.76,68.2,107.62,50.01,50.58,58.38,75.15,87.23,
74.27,80.87,122.48,89.17,22.65,120.64,69,59.17,159.25,74.86,174.97,24.07,92.36,53.62,39.09,95.12,123.8,46.47,34.58,37.98,30.68,80.38,86.71,68.86,106.13,50,51.14,58.69,76.32,87.98,
74.99,80.63,129.02,83.76,22.26,120.13,68.12,58.44,157.74,75.08,175.77,23.74,92.1,52.75,39.09,94.21,123.2,46.56,33.76,37.78,30.6,80.91,86.28,68.01,106.39,49.72,50.82,58.79,75.9,87.61,
75.99,80.9,128.98,84.53,22.37,120.56,69.05,57.85,159.96,76.78,177.8,23.78,92.35,52.48,38.8,94.68,123.49,46.22,33.72,37.76,30.61,80.61,87.03,67.61,107.06,50.73,50.42,59.25,76.42,88.42,
75.14,82.61,131.19,84.77,22.46,120.59,69.26,56.28,162.09,76.25,176.85,24.24,92.09,52.77,39.03,94.78,124.42,46.54,35.73,37.85,30.61,80,86.63,67.62,107.52,50.77,50.71,59.19,76.08,87.97,
75.7,82.76,129.88,84.28,22.55,120.91,69,55.7,161.45,76.06,177.35,24.36,92.39,52.68,39.61,95.37,124.92,45.35,35.57,37.76,30.74,81.3,87.11,66.94,105.99,50.77,50.57,59.41,77.14,88.23,
73.81,83.66,129.66,84.07,22.83,121.5,68.92,56.19,162.11,77.5,182.12,24.52,93.14,52.73,39.8,96.05,125.28,45.58,35.52,37.96,31.25,82.46,87.28,68.08,106.42,51.06,51.09,59.76,77.06,88.93,
74.99,83.1,129.68,83.49,22.71,120.3,68.47,55.91,162.05,77.88,180.15,24.5,92.79,52.6,39.62,96.03,124.79,45.24,35.54,38.07,30.93,81.52,86.9,68.01,105.95,50.96,50.53,59.12,76.91,88.81,
74.67,81.8,130.5,83.36,22.56,119.96,68.59,56.21,160.86,77.89,179.21,24.47,92.61,51.54,39.57,96.52,125.85,45.09,35.41,37.88,30.69,80.75,86.3,68.26,106.25,49.17,50.51,59.24,76.75,89.62,
74.29,82.16,133.03,83.59,22.57,118.01,69.01,55.47,162.05,76.99,179.23,24.33,93.37,52.51,39.61,97.24,125.9,45.23,35.53,38.03,31.17,81.15,86.4,68.63,107.51,49.79,50.49,60.52,77.07,89.82,
75.25,81.93,132.79,83.89,22.58,118.1,68.81,54.69,163.16,77,180.27,24.26,93.03,52.04,39.51,97.31,126.32,45.72,35.94,38.19,31.26,81.33,86.6,68.95,107.98,49.11,51.08,60.15,77.33,92.1,
75.06,81.9,133.57,84.05,23.07,118.45,68.85,55.14,161.95,76.65,177.85,24.03,92.81,51.95,39.5,97.41,126.12,45.36,36.64,38.6,31.24,81.43,86.46,68.72,107.68,49.34,50.1,60.3,77.42,91.99,
74.42,82.12,133.09,84.22,23.28,121.14,69,55.91,163.52,76.42,179.19,24.25,93.04,52.1,40.05,97.9,127.13,45.96,38.18,38.38,30.97,82.81,87.49,70.29,108.67,49.76,50.61,59.84,78.16,93.22,
73.21,80.92,131.51,83.65,23.11,119.91,67.15,55.07,159.64,75.69,180,24.06,92.69,51.65,39.83,97.2,126.41,45.82,37.5,37.85,30.91,82.32,87.22,69.76,107.27,49.03,50.17,59.2,77.51,91.96,
74.37,81.78,133.49,84.24,23.51,121.19,68.58,56.49,163.17,75.48,179.99,24.09,94.05,53.96,40.05,97.01,127.99,46.8,37.78,38.56,31.32,82.51,87.8,70.5,108.55,49.57,50.2,59.7,77.96,92.73,
74.15,81.4,132.53,84.15,23.45,121.08,68.34,56.48,163.84,75.37,182.88,24.17,94.29,54.1,39.87,97.09,127.95,47,37.59,38.58,31.24,82.26,87.97,70.5,108.08,49.82,49.96,59.45,79.01,92.96,
74.29,81.03,132.33,83.85,23.73,120,67.77,56.02,162.89,76.18,183.07,24.43,93.56,53.97,39.88,97.66,128.36,47.59,37.36,38.44,31.38,82.8,86.44,69.95,107.45,49.57,50.16,59.48,78.71,92.67,
74.38,81.44,133.17,84.2,24,120.09,68.97,56.39,162.94,77.6,183.55,24.6,93.34,54.14,40.12,98.11,128.59,47.34,38.16,38.92,31.87,83.5,87.22,71.01,107.46,49.95,49.99,60.59,78.9,92.59,
75.45,81.89,135.09,83.76,21.37,119.56,70.02,57.11,163.2,78.94,182.21,24.39,93.92,54.4,40.21,97.56,129.79,47.82,38.02,39.32,32,84.32,88.25,71.44,108.69,50.04,50.27,60.12,79.08,93.22,
75,82.8,136.08,83.74,21.54,120.06,70,57.29,164.4,80.03,183.19,24.52,94.39,54.87,40.22,96.92,129.85,48.07,37.84,39.61,32.2,84.84,88.67,71.87,108.59,50.5,50.31,60.28,79.22,95.27,
74.09,82.34,138.36,84.04,21.29,120.56,69.5,56.78,165.68,79.67,184.47,24.6,94.3,55.74,40.17,97.65,130.13,48.01,37.2,39.29,32.01,84.57,88.18,71.68,109.13,49.98,50.76,60.12,79.22,95.45,
74.22,82.46,136.98,83.67,21.42,122.06,69.12,56.54,166.6,80.38,185.25,24.7,94.86,56.15,40.14,97.98,130.05,48.07,36.74,38.91,31.66,84.34,88.09,71.61,109.1,49.35,50.78,58.59,79.25,95.42,
73.57,82.25,132.45,82.68,21.23,122,69.23,55.91,165,79.75,185.19,24.56,95.15,56.1,40.06,97.54,129.18,48.13,37.08,38.92,31.92,84.69,87.93,71.98,108.83,49.53,50.4,59.4,78.9,94.68,
74.45,83.95,132.93,82.12,21.47,123.46,69.94,56.44,167.07,79.83,184.13,25.23,95.2,57.22,40.43,97.7,130.35,48.62,37.4,39.05,31.97,84.67,89.22,72.91,109.77,50.4,50.38,60.25,78.86,94.69,
74.26,83.85,135.97,82.88,21.46,124.03,70.2,56.48,168.1,79.18,181.3,23.87,95.25,57.46,40.43,98.27,131.02,48.94,37.57,39.44,32.12,84.95,90.52,73.74,110.2,50.53,50.22,60.5,79.81,95.01,
74.82,84.59,133,84.4,21.27,123.74,69.74,55.55,169.48,79.75,178.94,23.75,95.63,57.65,40.37,98.92,131.23,49.66,37.64,39.57,32.14,85.41,90.79,74.07,110.31,50.48,50.01,59.89,80.43,95.09,
76.2,85.09,134.78,84.36,21.21,122.78,71.18,55.24,168.04,80.35,177.31,23.65,95.06,57.17,40.25,98.2,132.15,49.58,37.35,39.8,31.89,84.64,90.79,74.52,110.94,50.88,50.05,59.54,80.68,94.27,
77.99,85.59,134.72,84.67,21.27,122.42,70.77,55.68,168.22,80.66,178.97,23.9,94.98,57.48,40.19,97.06,133.5,49.83,37.6,39.67,31.88,84.28,90.99,74.36,111.51,51,49.93,59.21,80.93,93.8,
79.44,85.8,134.25,84.6,21.25,122.44,70.54,55.63,168.94,80.67,179.68,23.84,94.66,57.22,40.19,97.37,133.51,49.83,38.13,39.57,31.73,84.22,90.74,74.48,110.86,50.87,49.62,59.2,81.01,93.48,
78.75,85.29,134.16,84.25,21.09,122.34,70.91,56.94,169.72,79.77,177.48,23.7,94.28,56.98,40.08,96.51,127.68,50.18,38.45,39.55,31.83,83.34,89,74.16,110.31,51.28,49.26,59.1,81.11,93.52,
80.9,84.61,132,83.87,21.26,122.52,69.9,55.14,168.05,78.71,176.08,23.55,93.97,56.86,40.35,96.38,126.6,49.76,38.31,39.57,31.22,83.83,89.03,73.73,109.69,50.44,49.6,58.71,81.21,94.39,
80.71,84.5,131.5,83.97,21.25,121.77,69.97,55.38,168.7,78.4,175.74,23.74,93.63,57.19,40.37,95.71,126.46,49.31,38.94,39.41,31.27,83.35,88.61,73.65,108.94,50.69,49.37,57.57,80.22,94.67,
81.13,84.54,132.73,84.41,20.91,121.1,70.23,54.98,165.56,78.54,176.08,24.26,92.97,55.82,39.83,95.43,126.83,48.81,38,39.48,31.25,82.69,87.92,72.75,109.05,50.43,48.91,56.11,79.44,94.13,
80,85.93,135.18,85.5,21.28,122.29,71.46,55.92,167.21,79.84,177.67,24.82,94.44,56.06,40.46,96.8,128.61,49.39,38.36,39.93,31.54,84.52,89.01,73.5,111.12,50.47,49.48,56.71,79.94,95.65,
80.92,85.75,134.68,86.09,21.22,123.34,71.11,58.1,167.67,79.6,177.46,24.93,94.44,56.51,40.4,95.72,128.57,49.56,38.71,39.89,31.58,84.78,88.45,73.72,111.18,50.4,49.57,56.66,79.95,95.84,
80.79,85.29,133.7,86.42,21.21,123.66,71.57,59.5,169.73,78.61,177.12,24.82,94.14,56.7,39.85,95.43,127.55,49.43,38.11,39.61,31.34,83.65,88.44,74.05,110.98,49.86,49.05,56.6,79.08,95.71,
